"","암호화요양기호","요양기관명","종별코드명","시도코드명","시군구코드명","진료과목코드명","과목별 전문의수","좌표(X)","좌표(Y)"
"380","JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3MiQyNjE0ODEjNDEjJDEjJDgjJDgz","미즈피아병원","병원","광주","광주서구","소아청소년과",3,126.851155,35.1500559
"381","JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ5MiQzNjEwMDIjNDEjJDEjJDgjJDgz","바른유병원","병원","경북","구미시","소아청소년과",1,128.3326958,36.1310285
"382","JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3MiQ0NjE0ODEjNDEjJDEjJDgjJDgz","백두병원","병원","대구","대구달서구","소아청소년과",1,128.5175898,35.8114737
"383","JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQ3IyQ5OSQ0NjE0ODEjNTEjJDEjJDYjJDgz","베스트아이들병원","병원","경기","화성시","소아청소년과",7,127.0724115,37.2053061
"384","JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQyNjE0ODEjNjEjJDEjJDgjJDgz","봄빛병원","병원","경기","안양동안구","소아청소년과",5,126.9545214,37.3902239
"385","JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjE0ODEjODEjJDEjJDYjJDgz","봉키병원","병원","대전","대전유성구","소아청소년과",6,127.3437349,36.3526462
"386","JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQxMyQyNjE0ODEjNzEjJDEjJDgjJDgz","부산맘아동병원","병원","부산","부산사하구","소아청소년과",3,128.9689973,35.1050515
"387","JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4MiQyNjEyMjIjODEjJDEjJDIjJDgz","부산아동병원","병원","부산","부산남구","소아청소년과",3,129.0914604,35.1348542
"388","JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQzIyQ4OSQyNjE0ODEjNjEjJDEjJDAjJDgz","부천서울어린이병원","병원","경기","부천시","소아청소년과",3,126.7578805,37.5064919
"389","JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ4MiQzNjE4MzIjNjEjJDEjJDQjJDgz","부평중앙병원","병원","인천","인천부평구","소아청소년과",1,126.7216798,37.4997008
"390","JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQzNjE4MzIjNTEjJDEjJDYjJDgz","북구미래아동병원","병원","광주","광주북구","소아청소년과",7,126.8995611,35.1903283
"391","JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQzIyQxMyQzNjE4MzIjNDEjJDEjJDQjJDgz","분당제일여성병원","병원","경기","성남분당구","소아청소년과",4,127.1218166,37.3869717
"392","JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQyIyQ3IyQwMCQyNjE4MzIjNDEjJDEjJDQjJDgz","브이아이씨365병원","병원","경기","파주시","소아청소년과",5,126.7637605,37.7292709
"393","JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjE0ODEjODEjJDEjJDIjJDgz","빛고을여성병원","병원","광주","광주북구","소아청소년과",4,126.8736234,35.2103889
"394","JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5MiQyNjEwMDIjNDEjJDEjJDgjJDgz","사단법인 부산의료선교회 세계로병원","병원","부산","부산동래구","소아청소년과",1,129.0647391,35.1944931
"395","JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ5MiQyNjE0ODEjODEjJDEjJDYjJDgz","사직부산아동병원","병원","부산","부산동래구","소아청소년과",3,129.0652494,35.2009008
"396","JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz","사천서울아동병원","병원","경남","사천시","소아청소년과",4,128.0914359,35.0801695
"397","JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ3MiQ0NjEwMDIjODEjJDEjJDIjJDgz","산본제일병원","병원","경기","군포시","소아청소년과",4,126.9311405,37.3636555
"398","JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ3OSQ0NjE0ODEjNDEjJDEjJDQjJDgz","삼성미래여성병원","병원","서울","구로구","소아청소년과",1,126.8404114,37.4912147
"399","JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjE4MzIjNTEjJDEjJDYjJDgz","삼성미즈병원","병원","충남","아산시","소아청소년과",2,127.104614,36.7881409
"400","JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4OSQyNjEwMDIjODEjJDEjJDIjJDgz","삼성아동병원","병원","경남","김해시","소아청소년과",4,128.8689797,35.2602669
"401","JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQ3IyQxMyQzNjEyMjIjODEjJDEjJDIjJDgz","삼성큰병원","병원","경기","수원권선구","소아청소년과",1,126.9837136,37.2513487
"402","JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjE0ODEjNDEjJDEjJDgjJDgz","삼성합천병원","병원","경남","합천군","소아청소년과",1,128.1633048,35.5664432
"403","JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ5OSQzNjEyMjIjNTEjJDEjJDIjJDgz","삼천포제일병원","병원","경남","사천시","소아청소년과",3,128.079592,34.9375065
"404","JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5MiQ0NjE0ODEjNDEjJDEjJDgjJDgz","새봄여성병원","병원","인천","인천부평구","소아청소년과",1,126.7036933,37.5062303
"405","JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQyNjEwMDIjODEjJDEjJDYjJDgz","샘물호스피스병원","병원","경기","용인처인구","소아청소년과",1,127.4140095,37.1386687
"406","JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjEwMDIjNjEjJDEjJDgjJDgz","서울라본병원","병원","서울","중랑구","소아청소년과",1,127.1050937,37.6003119
"407","JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQyIyQzIyQwMCQyNjE4MzIjNjEjJDEjJDQjJDgz","서울새싹병원","병원","경남","김해시","소아청소년과",4,128.8148319,35.1728085
"408","JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjEyMjIjNDEjJDEjJDgjJDgz","서울아동병원","병원","충북","청주흥덕구","소아청소년과",3,127.4399,36.6330371
"409","JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ5OSQyNjEyMjIjNzEjJDEjJDgjJDgz","서울아동병원","병원","경남","진주시","소아청소년과",2,128.1203686,35.1929042
"410","JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQyIyQ5IyQwMCQzNjEwMDIjNjEjJDEjJDQjJDgz","서울아동병원","병원","경남","창원진해구","소아청소년과",3,128.6984031,35.156137
"411","JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ5MiQ0NjE0ODEjODEjJDEjJDYjJDgz","서울아동병원","병원","경남","거제시","소아청소년과",5,128.6210113,34.8892187
"412","JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz","서울아동병원","병원","울산","울산남구","소아청소년과",4,129.2661807,35.5524703
"413","JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ2MiQzNjEwMDIjODEjJDEjJDYjJDgz","서울아동병원","병원","경남","창원마산회원구","소아청소년과",3,128.5044424,35.2323777
"414","JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQyIyQ1IyQwMCQyNjE0ODEjNDEjJDEjJDgjJDgz","서울어린이병원","병원","경기","오산시","소아청소년과",5,127.0731005,37.1434245
"415","JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQwMyQzNjE0ODEjODEjJDEjJDIjJDgz","서울여성병원","병원","경기","부천시","소아청소년과",4,126.7515916,37.5052438
"416","JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjE0ODEjNDEjJDEjJDQjJDgz","서울여성병원","병원","대전","대전서구","소아청소년과",1,127.3805979,36.3454382
"417","JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjE4MzIjODEjJDEjJDIjJDgz","서울특별시서북병원","병원","서울","은평구","소아청소년과",1,126.9044499,37.60421
"418","JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjE0ODEjNjEjJDEjJDQjJDgz","서울특별시어린이병원","병원","서울","서초구","소아청소년과",9,127.0689282,37.4557936
"419","JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ3OSQ0NjEwMDIjNDEjJDEjJDQjJDgz","서울패미리병원","병원","경남","양산시","소아청소년과",3,129.0053024,35.3106227
"420","JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5OSQ0NjEwMDIjODEjJDEjJDYjJDgz","성북우리아이들병원","병원","서울","성북구","소아청소년과",13,127.0293592,37.6068633
"421","JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjEyMjIjNDEjJDEjJDgjJDgz","세웅병원","병원","부산","부산금정구","소아청소년과",1,129.1040334,35.2145413
"422","JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQ3IyQ3MiQyNjEwMDIjODEjJDEjJDIjJDgz","세인트마리여성병원","병원","경기","수원권선구","소아청소년과",1,126.9539341,37.2754458
"423","JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ5MiQ0NjE0ODEjNTEjJDEjJDYjJDgz","세종여주병원","병원","경기","여주시","소아청소년과",1,127.6253003,37.301484
"424","JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ4MiQzNjEyMjIjNzEjJDEjJDgjJDgz","세창의료재단우성여성병원","병원","경기","안산단원구","소아청소년과",2,126.8320125,37.3184583
"425","JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ5MiQyNjEwMDIjNTEjJDEjJDIjJDgz","센텀병원","병원","경기","의정부시","소아청소년과",2,127.07105,37.753899
"426","JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQyIyQ1IyQwMCQ0NjEwMDIjNTEjJDEjJDYjJDgz","센텀아동병원","병원","부산","부산해운대구","소아청소년과",3,129.1406828,35.1678259
"427","JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQ1IyQwMyQzNjE0ODEjNDEjJDEjJDQjJDgz","센트럴아동병원","병원","경기","화성시","소아청소년과",6,127.0717648,37.2045705
"428","JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQyNjE0ODEjNjEjJDEjJDQjJDgz","소화병원(의료법인 소화병원)","병원","서울","용산구","소아청소년과",5,126.9686587,37.5537604
"429","JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQ3IyQ4MiQzNjE4MzIjNjEjJDEjJDAjJDgz","송도미소어린이병원","병원","인천","인천연수구","소아청소년과",3,126.6422608,37.3832893
"430","JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQxMyQyNjEyMjIjNjEjJDEjJDAjJDgz","수성아동병원","병원","대구","대구수성구","소아청소년과",4,128.6163607,35.8540407
"431","JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQyNjEyMjIjNzEjJDEjJDgjJDgz","수여성병원","병원","경기","수원권선구","소아청소년과",1,126.9762125,37.251247
"432","JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQxMyQyNjEwMDIjNDEjJDEjJDgjJDgz","수영어린이병원","병원","부산","부산수영구","소아청소년과",4,129.1144799,35.1657592
"433","JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQyIyQ5IyQwMCQyNjEyMjIjNTEjJDEjJDYjJDgz","수완센트럴병원","병원","광주","광주광산구","소아청소년과",4,126.82926,35.1854818
"434","JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzIxIyQxIyQxIyQ5OSQyNjEwMDIjNTEjJDEjJDIjJDgz","수원센텀병원","병원","경기","수원권선구","소아청소년과",1,126.9643169,37.2587665
"435","JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjE4MzIjNDEjJDEjJDQjJDgz","순병원","병원","부산","부산금정구","소아청소년과",2,129.0916903,35.2364803
"436","JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ3MiQzNjE4MzIjNDEjJDEjJDQjJDgz","순천브레인병원","병원","전남","순천시","소아청소년과",1,127.5339599,34.946966
"437","JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ3MiQzNjEwMDIjNDEjJDEjJDQjJDgz","쉬즈메디병원","병원","경기","수원팔달구","소아청소년과",2,127.0290997,37.2743973
"438","JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQxMyQzNjE0ODEjODEjJDEjJDYjJDgz","시온여성병원","병원","경기","수원영통구","소아청소년과",3,127.0766569,37.2527041
"439","JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQzNjEwMDIjNTEjJDEjJDYjJDgz","시지열린아동병원","병원","대구","대구수성구","소아청소년과",4,128.7052207,35.8403253
"440","JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5MiQyNjE0ODEjNjEjJDEjJDgjJDgz","신도시이진병원","병원","충남","아산시","소아청소년과",9,127.1073518,36.7897081
"441","JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ5OSQzNjE0ODEjNjEjJDEjJDgjJDgz","신마산서울아동병원","병원","경남","창원마산합포구","소아청소년과",4,128.5609348,35.1817371
"442","JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjE0ODEjNjEjJDEjJDAjJDgz","신세계병원","병원","대구","대구북구","소아청소년과",2,128.6134367,35.8975347
"443","JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQzIyQ4OSQzNjE0ODEjNzEjJDEjJDgjJDgz","신여성병원","병원","경기","의정부시","소아청소년과",1,127.0405638,37.7379619
"444","JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQyIyQ3IyQwMCQ0NjEwMDIjNDEjJDEjJDQjJDgz","아름제일병원","병원","서울","구로구","소아청소년과",1,126.8905378,37.5054584
"445","JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQzNjE4MzIjNTEjJDEjJDIjJDgz","아이(i)서울병원","병원","부산","부산영도구","소아청소년과",3,129.0417146,35.0877774
"446","JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjEwMDIjODEjJDEjJDIjJDgz","아이꿈터아동병원","병원","대구","대구달서구","소아청소년과",1,128.5218076,35.8155397
"447","JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ4MiQyNjEyMjIjODEjJDEjJDYjJDgz","아이마음아동병원","병원","울산","울산북구","소아청소년과",4,129.3574932,35.6425369
"448","JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ5OSQzNjEwMDIjNDEjJDEjJDgjJDgz","아이맘아동병원","병원","광주","광주북구","소아청소년과",7,126.8745074,35.2105067
"449","JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQ3IyQ4OSQzNjE4MzIjODEjJDEjJDIjJDgz","아이맘어린이병원","병원","경기","남양주시","소아청소년과",3,127.1529071,37.6227086
"450","JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjE4MzIjNTEjJDEjJDYjJDgz","아이본병원","병원","충남","천안서북구","소아청소년과",2,127.1093305,36.8193168
"451","JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3MiQ0NjEwMDIjNjEjJDEjJDAjJDgz","아이사랑병원","병원","부산","부산연제구","소아청소년과",5,129.0840759,35.1875613
"452","JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQyNjE0ODEjNjEjJDEjJDgjJDgz","아이사랑병원","병원","경남","김해시","소아청소년과",3,128.8940037,35.2295021
"453","JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQzIyQ5OSQzNjE4MzIjODEjJDEjJDYjJDgz","아이원병원","병원","경기","광명시","소아청소년과",8,126.8849787,37.4479271
"454","JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQyNjEyMjIjNjEjJDEjJDgjJDgz","아이웰어린이병원","병원","충북","청주청원구","소아청소년과",8,127.4967561,36.6706315
"455","JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQyNjE4MzIjNTEjJDEjJDYjJDgz","아이퍼스트아동병원","병원","광주","광주서구","소아청소년과",9,126.8851904,35.1541212
"456","JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ3OSQzNjE4MzIjODEjJDEjJDYjJDgz","앙즈로여성병원","병원","충남","천안서북구","소아청소년과",1,127.1069713,36.810453
"457","JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ3MiQzNjEwMDIjNjEjJDEjJDgjJDgz","양덕서울아동병원","병원","경남","창원마산회원구","소아청소년과",5,128.5804095,35.2342802
"458","JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ3MiQyNjEwMDIjNTEjJDEjJDYjJDgz","양산아이들병원","병원","경남","양산시","소아청소년과",3,129.0169034,35.3272281
"459","JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz","에덴메디여성병원","병원","경기","수원권선구","소아청소년과",1,127.0340167,37.2493456
"460","JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQzIyQwMyQzNjE0ODEjNDEjJDEjJDgjJDgz","에덴병원","병원","광주","광주북구","소아청소년과",4,126.9297008,35.1755212
"461","JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3MiQ0NjE0ODEjNjEjJDEjJDgjJDgz","에덴어린이병원","병원","부산","부산진구","소아청소년과",3,129.0426109,35.1561758
"462","JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNTEjJDEjJDIjJDgz","에디스여성병원","병원","부산","부산사하구","소아청소년과",1,128.9778658,35.1015033
"463","JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQzNjEyMjIjNjEjJDEjJDgjJDgz","에이치큐브병원","병원","서울","도봉구","소아청소년과",3,127.0410736,37.6583201
"464","JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ5OSQyNjE0ODEjNTEjJDEjJDYjJDgz","엔에이치미래아동병원","병원","전남","나주시","소아청소년과",5,126.784645,35.0171335
"465","JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE4MzIjNjEjJDEjJDgjJDgz","엔플러스병원","병원","서울","동대문구","소아청소년과",1,127.0726089,37.5754527
"466","JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ2MiQzNjE0ODEjNDEjJDEjJDQjJDgz","엘리움병원","병원","부산","부산해운대구","소아청소년과",2,129.1757451,35.168815
"467","JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQ1IyQwMCQyNjE4MzIjODEjJDEjJDIjJDgz","엠블병원","병원","대전","대전유성구","소아청소년과",10,127.3384444,36.3329458
"468","JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4OSQzNjEwMDIjNjEjJDEjJDQjJDgz","엠앤비여성병원","병원","인천","인천계양구","소아청소년과",1,126.7348015,37.5365393
"469","JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQxMyQ0NjE0ODEjNDEjJDEjJDgjJDgz","여성메디파크병원","병원","대구","대구수성구","소아청소년과",2,128.6246267,35.8545807
"470","JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQyNjE4MzIjNTEjJDEjJDYjJDgz","여성아이병원","병원","경북","포항북구","소아청소년과",6,129.3619762,36.054346
"471","JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4OSQyNjEyMjIjNTEjJDEjJDIjJDgz","여성아이병원","병원","대구","대구달서구","소아청소년과",2,128.5295749,35.816078
"472","JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ5OSQyNjE0ODEjNjEjJDEjJDgjJDgz","여수중앙병원","병원","전남","여수시","소아청소년과",1,127.7022537,34.7673587
"473","JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3MiQyNjE0ODEjNzEjJDEjJDgjJDgz","연세사랑모아여성병원","병원","서울","구로구","소아청소년과",1,126.8606071,37.5063641
"474","JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQyNjEyMjIjNjEjJDEjJDAjJDgz","연제일신병원","병원","부산","부산연제구","소아청소년과",2,129.0828772,35.1856693
"475","JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQwMyQzNjE0ODEjNDEjJDEjJDQjJDgz","열린아동병원","병원","대구","대구달서구","소아청소년과",5,128.5357034,35.8495603
"476","JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQ0NjE0ODEjNDEjJDEjJDQjJDgz","영덕아산병원","병원","경북","영덕군","소아청소년과",1,129.4023435,36.5236797
"477","JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ4MiQyNjE0ODEjNTEjJDEjJDIjJDgz","예담소아청소년과병원","병원","경남","진주시","소아청소년과",3,128.1481905,35.1758876
"478","JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3MiQzNjEyMjIjNDEjJDEjJDgjJDgz","예사랑아동병원","병원","광주","광주남구","소아청소년과",5,126.8985624,35.1202426
"479","JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ5MiQyNjEyMjIjNTEjJDEjJDIjJDgz","예울병원","병원","전남","여수시","소아청소년과",1,127.6804198,34.7479571
"480","JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ2MiQzNjE0ODEjNjEjJDEjJDAjJDgz","예인여성병원","병원","경남","창원진해구","소아청소년과",1,128.7068969,35.1442172
"481","JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjEwMDIjNTEjJDEjJDIjJDgz","예천권병원","병원","경북","예천군","소아청소년과",1,128.458942,36.6574115
"482","JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNDEjJDEjJDQjJDgz","온누리아동병원","병원","전북","익산시","소아청소년과",6,126.987136,35.952536
"483","JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQyNjE0ODEjNTEjJDEjJDYjJDgz","완도대성병원","병원","전남","완도군","소아청소년과",1,126.735575,34.3171667
"484","JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQ3IyQ5MiQyNjE4MzIjODEjJDEjJDYjJDgz","용인제일메디병원","병원","경기","용인처인구","소아청소년과",1,127.2283391,37.2749329
"485","JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQzNjEwMDIjNzEjJDEjJDgjJDgz","우리병원","병원","경남","창원진해구","소아청소년과",1,128.8107912,35.100497
"486","JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ3OSQ0NjE0ODEjNjEjJDEjJDAjJDgz","우리병원","병원","울산","울산울주군","소아청소년과",1,129.1169684,35.567066
"487","JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ3MiQyNjE4MzIjNDEjJDEjJDQjJDgz","우리아동병원","병원","광주","광주서구","소아청소년과",5,126.859268,35.1308952
"488","JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz","우리여성병원","병원","경남","김해시","소아청소년과",1,128.8670151,35.238182
"489","JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ5OSQzNjE0ODEjNjEjJDEjJDAjJDgz","우먼피아여성병원","병원","경기","의정부시","소아청소년과",1,127.0701079,37.7488555
